0.33333333333333	0.33333333333333	0.14431560767779
0.45929258829272	0.45929258829272	0.09509163426728
0.45929258829272	0.08141482341455	0.09509163426728
0.08141482341455	0.45929258829272	0.09509163426728
0.17056930775176	0.17056930775176	0.10321737053472
0.17056930775176	0.65886138449648	0.10321737053472
0.65886138449648	0.17056930775176	0.10321737053472
0.05054722831703	0.05054722831703	0.0324584976232
0.05054722831703	0.89890554336594	0.0324584976232
0.89890554336594	0.05054722831703	0.0324584976232
0.26311282963464	0.7284923929554	0.02723031417443
0.7284923929554	0.00839477740996	0.02723031417443
0.00839477740996	0.26311282963464	0.02723031417443
0.7284923929554	0.26311282963464	0.02723031417443
0.26311282963464	0.00839477740996	0.02723031417443
0.00839477740996	0.7284923929554	0.02723031417443
