0.33333333333333	0.33333333333333	-0.14957004446768
0.26034596607904	0.26034596607904	0.17561525743321
0.26034596607904	0.47930806784192	0.17561525743321
0.47930806784192	0.26034596607904	0.17561525743321
0.06513010290222	0.06513010290222	0.05334723560884
0.06513010290222	0.86973979419557	0.05334723560884
0.86973979419557	0.06513010290222	0.05334723560884
0.31286549600487	0.63844418856981	0.07711376089026
0.63844418856981	0.04869031542532	0.07711376089026
0.04869031542532	0.31286549600487	0.07711376089026
0.63844418856981	0.31286549600487	0.07711376089026
0.31286549600487	0.04869031542532	0.07711376089026
0.04869031542532	0.63844418856981	0.07711376089026
