0.24928674517091	0.24928674517091	0.11678627572638
0.24928674517091	0.50142650965818	0.11678627572638
0.50142650965818	0.24928674517091	0.11678627572638
0.0630890144915	0.0630890144915	0.05084490637021
0.0630890144915	0.873821971017	0.05084490637021
0.873821971017	0.0630890144915	0.05084490637021
0.31035245103378	0.6365024991214	0.08285107561837
0.6365024991214	0.05314504984482	0.08285107561837
0.05314504984482	0.31035245103378	0.08285107561837
0.6365024991214	0.31035245103378	0.08285107561837
0.31035245103378	0.05314504984482	0.08285107561837
0.05314504984482	0.6365024991214	0.08285107561837
